package;dataset;reference_type;doi;doi_url;source_url;doi_verified;doi_type;paper_or_book_title;authors;year;venue;publisher;model_or_equation_found_locally;model_keywords;detected_reference;local_raw_match;doc_path;verification_note
agridat;lehner.soybeanmold;url;;;https://emdelponte.github.io/paper-white-mold-meta-analysis/;;;;;;;;yield ~ mold|study | sclerotia ~ mold|study | lmer(yield ~ mold # overall slope + (1+mold |study | xyplot(yield ~ mold|study, dat, type=c('p','r'), | # xyplot(sclerotia ~ mold|study, dat, type=c('p','r')) | segplot(factor(study) ~ conf.low+conf.high, data=cors,;lmer, mixed model;Source: Lehner, M. S., Pethybridge, S. J., Meyer, M. C., & Del Ponte, E. M. (2016). Meta-analytic modelling of the incidence-yield and incidence-sclerotial production relationships in soybean white mould epidemics. _Plant Pathology_. doi:10.1111/ppa.12590 || References: Full commented code and analysis https://emdelponte.github.io/paper-white-mold-meta-analysis/ || Description: Yield, white mold, and sclerotia for soybeans in Brazil || Details: Data are the mean of 4 reps. Original source (Portuguese) https://ainfo.cnptia.embrapa.br/digital/bitstream/item/101371/1/Ensaios-cooperativos-de-controle-quimico-de-mofo-branco-na-cultura-da-soja-safras-2009-a-2012.pdf Data included here via GPL3 license.;;wiki\datasets\r_package_docs\agridat\topics\lehner.soybeanmold.md;"Lien non DOI ou signal local; verification manuelle requise."
agridat;lessman.sorghum.uniformity;url;;;https://lib.dr.iastate.edu/rtd/2063;;;;;;;;yield ~ col*row | row~col | desplot(dat, yield ~ col*row, | dmat <- acast(dat, row~col, value.var='yield');;Source: Lessman, Koert James (1962). Comparisons of methods for testing grain yield of sorghum. Iowa State University. Retrospective Theses and Dissertations. Paper 2063. Appendix Table 17. https://lib.dr.iastate.edu/rtd/2063 || References: None. || Description: Uniformity trial of sorghum at Ames, Iowa, 1959. || Details: The uniformity trial was conducted at the Agronomy Farm at Ames, Iowa, in 1959. The field was planted to grain sorghum in rows spaces 40 inches apart, thinned to a stand of three inches between plants. The entire field was 48 rows (40 inches apart), each 300 feet long and harvested in 5-foot lengths. Threshed grain was dried to 8-10 percent moisture before weighing. Weights are ounces. Average yield for the field was 95.3 bu/ac. Field width: 48 rows * 40 inches / 12in/ft = 160 feet Field length: 60 plots * 5 feet = 300 feet Plot yields from the two outer rows on each side of the field were omitted from the analysis. CV values from this data do not quite match Lessman's value. The first page of Table 17 was manually checked for correctness and there were no problems with the optical character recognition (other than obvious errors like 0/o).;;wiki\datasets\r_package_docs\agridat\topics\lessman.sorghum.uniformity.md;"Lien non DOI ou signal local; verification manuelle requise."
agridat;li.millet.uniformity;doi;10.2134/agronj1936.00021962002800010001x;https://doi.org/10.2134/agronj1936.00021962002800010001x;;yes;journal-article;Field Results in a Millet Breeding Experiment<sup>1</sup>;"H. W. Li; C. J. Meng; T. N. Liu";1936;Agronomy Journal;Wiley;yield~col*row | desplot(dat, yield~col*row,;;Source: Li, HW and Meng, CJ and Liu, TN. 1936. Field Results in a Millet Breeding Experiment. Agronomy Journal, 28, 1-15. Table 1. https://doi.org/10.2134/agronj1936.00021962002800010001x || Description: Uniformity trial of millet at China in 1934. || Details: Crop date estimated to be 1934. Field was 100 ft x 100 ft. Plots were 15 feet long by 1 foot wide. Field width: 100 plots * 1 foot = 100 feet Field length: 6 plots * 15 feet = 100 feet Li found the most efficient use of land was obtained with plats 15 feet long and two rowss wide. Also satisfactory would be one row 30 feet long.;;wiki\datasets\r_package_docs\agridat\topics\li.millet.uniformity.md;
agridat;lillemo.wheat;doi;10.2135/cropsci2009.03.0116;https://doi.org/10.2135/cropsci2009.03.0116;;yes;journal-article;Identification of Stable Resistance to Powdery Mildew in Wheat Based on Parametric and Nonparametric Methods;"Morten Lillemo; Ravi P. Singh; Maarten van Ginkel";2010;Crop Science;Wiley;gen~env | qqmath(~score|env, dat, group=scale, | datm <- acast(dat, gen~env, value.var='score');;Source: Morten Lillemo, Ravi Sing, Maarten van Ginkel. (2011). Identification of Stable Resistance to Powdery Mildew in Wheat Based on Parametric and Nonparametric Methods Crop Sci. 50:478-485. https://doi.org/10.2135/cropsci2009.03.0116 || References: None. || Description: Resistance of wheat to powdery mildew || Details: The data are means across reps of the original scores. Lower scores indicate better resistance to mildew. Each location used one of four different measurement scales for scoring resistance to powdery mildew: 0-5 scale, 1-9 scale, 0-9 scale, percent. Environment codes consist of two letters for the location name and two digits for the year of testing. Location names: CA=Cruz Alta, Brazil. Ba= Bawburgh, UK. Aa=As, Norway. Ha=Hamar, Norway. Ch=Choryn, Poland. Ce=Cerekwica, Poland. Ma=Martonvasar, Hungary. Kh=Kharkiv, Ukraine. BT=Bila Tserkva, Ukraine. Gl=Glevakha, Ukraine. Bj=Beijing, China. Note, Lillemo et al. did not remove genotype effects as is customary when calculating Huehn's non-parametric stability statistics. In the examples below, the results do not quite match the results of Lillemo. This could easily be the result of the original data table being rounded to 1 decimal place. For example, environment 'Aa03' had 3 reps and so the mean for genotype 1 was probably 16.333, not 16.3. Used with permission of Morten Lillemo. Electronic data supplied by Miroslav Zoric.;;wiki\datasets\r_package_docs\agridat\topics\lillemo.wheat.md;
agridat;lin.superiority;doi;10.2134/agronj2000.923454x;https://doi.org/10.2134/agronj2000.923454x;;yes;journal-article;Sasg × estab: A sas program for computing genotype × environment stability statistics;"Mohammed Ali Hussein; A ˚ smund Bjornstad; A.H. Aastveit";2000;Agronomy Journal;Wiley;"gen ~ loc | yield ~ gen*loc | locmax ~ locmean|gen | yield ~ locmean|gen | dat2 <- acast(dat, gen ~ loc, value.var=""yield"") | # m1 <- gge(dat, yield ~ gen*loc, env.group=region,";;"Source: C. S. Lin, M. R. Binns (1985). Procedural approach for assessing cultivar-location data: Pairwise genotype-environment interactions of test cultivars with checks _Canadian Journal of Plant Science_, 1985, 65(4): 1065-1071. Table 1. https://doi.org/10.4141/cjps85-136 || References: C. S. Lin, M. R. Binns (1988). A Superiority Measure Of Cultivar Performance For Cultivar x Location Data. _Canadian Journal of Plant Science_, 68, 193-198. https://doi.org/10.4141/cjps88-018 Mohammed Ali Hussein, Asmund Bjornstad, and A. H. Aastveit (2000). SASG x ESTAB: A SAS Program for Computing Genotype x Environment Stability Statistics. _Agronomy Journal_, 92; 454-459. https://doi.org/10.2134/agronj2000.923454x || Description: Multi-environment trial of 33 barley genotypes in 12 locations || Details: Yield of six-row barley from the 1983 annual report of Eastern Cooperative Test in Canada. The named cultivars Bruce, Conquest, Laurier, Leger are checks, while the other cultivars were tests.";;wiki\datasets\r_package_docs\agridat\topics\lin.superiority.md;
agridat;lin.superiority;doi;10.4141/cjps85-136;https://doi.org/10.4141/cjps85-136;;yes;journal-article;PROCEDURAL APPROACH FOR ASSESSING CULTIVAR-LOCATION DATA: PAIRWISE GENOTYPE-ENVIRONMENT INTERACTIONS OF TEST CULTIVARS WITH CHECKS;"C. S. LIN; M. R. BINNS";1985;Canadian Journal of Plant Science;Canadian Science Publishing;"gen ~ loc | yield ~ gen*loc | locmax ~ locmean|gen | yield ~ locmean|gen | dat2 <- acast(dat, gen ~ loc, value.var=""yield"") | # m1 <- gge(dat, yield ~ gen*loc, env.group=region,";;"Source: C. S. Lin, M. R. Binns (1985). Procedural approach for assessing cultivar-location data: Pairwise genotype-environment interactions of test cultivars with checks _Canadian Journal of Plant Science_, 1985, 65(4): 1065-1071. Table 1. https://doi.org/10.4141/cjps85-136 || References: C. S. Lin, M. R. Binns (1988). A Superiority Measure Of Cultivar Performance For Cultivar x Location Data. _Canadian Journal of Plant Science_, 68, 193-198. https://doi.org/10.4141/cjps88-018 Mohammed Ali Hussein, Asmund Bjornstad, and A. H. Aastveit (2000). SASG x ESTAB: A SAS Program for Computing Genotype x Environment Stability Statistics. _Agronomy Journal_, 92; 454-459. https://doi.org/10.2134/agronj2000.923454x || Description: Multi-environment trial of 33 barley genotypes in 12 locations || Details: Yield of six-row barley from the 1983 annual report of Eastern Cooperative Test in Canada. The named cultivars Bruce, Conquest, Laurier, Leger are checks, while the other cultivars were tests.";;wiki\datasets\r_package_docs\agridat\topics\lin.superiority.md;
agridat;lin.superiority;doi;10.4141/cjps88-018;https://doi.org/10.4141/cjps88-018;;yes;journal-article;A SUPERIORITY MEASURE OF CULTIVAR PERFORMANCE FOR CULTIVAR × LOCATION DATA;"C. S. LIN; M. R. BINNS";1988;Canadian Journal of Plant Science;Canadian Science Publishing;"gen ~ loc | yield ~ gen*loc | locmax ~ locmean|gen | yield ~ locmean|gen | dat2 <- acast(dat, gen ~ loc, value.var=""yield"") | # m1 <- gge(dat, yield ~ gen*loc, env.group=region,";;"Source: C. S. Lin, M. R. Binns (1985). Procedural approach for assessing cultivar-location data: Pairwise genotype-environment interactions of test cultivars with checks _Canadian Journal of Plant Science_, 1985, 65(4): 1065-1071. Table 1. https://doi.org/10.4141/cjps85-136 || References: C. S. Lin, M. R. Binns (1988). A Superiority Measure Of Cultivar Performance For Cultivar x Location Data. _Canadian Journal of Plant Science_, 68, 193-198. https://doi.org/10.4141/cjps88-018 Mohammed Ali Hussein, Asmund Bjornstad, and A. H. Aastveit (2000). SASG x ESTAB: A SAS Program for Computing Genotype x Environment Stability Statistics. _Agronomy Journal_, 92; 454-459. https://doi.org/10.2134/agronj2000.923454x || Description: Multi-environment trial of 33 barley genotypes in 12 locations || Details: Yield of six-row barley from the 1983 annual report of Eastern Cooperative Test in Canada. The named cultivars Bruce, Conquest, Laurier, Leger are checks, while the other cultivars were tests.";;wiki\datasets\r_package_docs\agridat\topics\lin.superiority.md;
agridat;lin.unbalanced;doi;10.4141/cjps88-130;https://doi.org/10.4141/cjps88-130;;yes;journal-article;A METHOD FOR ASSESSING REGIONAL TRIAL DATA WHEN THE TEST CULTIVARS ARE UNBALANCED WITH RESPECT TO LOCATIONS;"C. S. LIN; M. R. BINNS";1988;Canadian Journal of Plant Science;Canadian Science Publishing;"yield ~ loc | gen ~ loc | # aggregate(yield ~ loc, data=dat, FUN=max) | aggregate(yield ~ loc, data=dat2, FUN=mean) | dat3 <- acast(dat, gen ~ loc, value.var=""yield"")";;"Source: C. S. Lin, M. R. Binns (1988). A Method for Assessing Regional Trial Data When The Test Cultivars Are Unbalanced With Respect to Locations. _Canadian Journal of Plant Science_, 68(4): 1103-1110. https://doi.org/10.4141/cjps88-130 || References: None || Description: Multi-environment trial of 33 barley genotypes in 18 locations || Details: Yield of six-row barley from the 1986 Eastern Cooperative trial The named cultivars Bruce, Laurier, Leger are checks, while the other cultivars were tests. Cultivar names use the following codes: ""A"" is for Atlantic-Quebec. ""O"" is for ""Ontario"". ""S"" is second-year. ""T"" is third-year.";;wiki\datasets\r_package_docs\agridat\topics\lin.unbalanced.md;
agridat;linder.wheat;url;;;https://www.stat.ncsu.edu/information/library/mimeo.archive/ISMS_1964_398-A.pdf;;;;;;;;yield~gen*eb | m1 <- gge(dat, yield~gen*eb, env.group=env);;Source: Arthur Linder (1960). Design and Analysis of Experiments, notes on lectures held during the fall semester 1963 at the Statistics Department, University of North Carolina, page 160. https://www.stat.ncsu.edu/information/library/mimeo.archive/ISMS_1964_398-A.pdf || References: None. || Description: Multi-environment trial of wheat in Switzerland || Details: An experiment of 9 varieties of wheat in 7 localities in Switzerland in 1960, RCB design.;;wiki\datasets\r_package_docs\agridat\topics\linder.wheat.md;"Lien non DOI ou signal local; verification manuelle requise."
agridat;little.splitblock;local_model_signal;;;;;;;;;;;yield ~ col*row | yield ~ nitro|H | yield ~ harvest|N | aov(yield ~ R + C + N + H + N:H + Error(R:C:N + C:H + C:N:H | the error terms in the ANOVA table. | desplot(dat, yield ~ col*row,;anova;Source: Thomas M. Little, F. Jackson Hills. (1978) _Agricultural Experimentation_ || References: None. || Description: Split-block experiment of sugar beets. || Details: Four rates of nitrogen, laid out as a 4x4 Latin-square experiment. Within each column block, the sub-plots are strips (across 4 rows) of 5 different harvest dates. The use of sub-plots a s strips necessitates care when determining the error terms in the ANOVA table. Note, Little has yield value of 22.3 for row 3, column I-H3. This data uses 23.3 in order to match the marginal totals given by Little.;;wiki\datasets\r_package_docs\agridat\topics\little.splitblock.md;"Lien non DOI ou signal local; verification manuelle requise."
